Vars	Value_cfx
sino1245 - atla1278	0.25287135830446533
maya1287 - atla1278	1.0041182051797048
aust1307 - atla1278	0.23775238406263688
nilo1247 - atla1278	0.7868680056991731
afro1255 - atla1278	0.1614562747333788
nucl1709 - atla1278	0.4915042603645112
nakh1245 - atla1278	1.061562559072803
aust1305 - atla1278	0.27196256375168293
taik1256 - atla1278	0.8788746954297237
tupi1275 - atla1278	0.8926814840946721
otom1299 - atla1278	0.6319514693784539
drav1251 - atla1278	1.0623771287177146
pano1259 - atla1278	0.9094561416953445
indo1319 - atla1278	0.3057155312669468
nucl1710 - atla1278	1.1320380213767203
algi1248 - atla1278	1.0483340323774397
chib1249 - atla1278	0.9647184800755555
quec1387 - atla1278	1.4705417062456432
atha1245 - atla1278	1.2851501449471348
cent2225 - atla1278	0.3276819506457323
turk1311 - atla1278	1.2406951116248748
sali1255 - atla1278	1.422373220185857
hmon1336 - atla1278	1.0461151896152938
mong1349 - atla1278	1.4146530342958177
gong1255 - atla1278	1.0326852821211687
utoa1244 - atla1278	0.5730617922866751
japo1237 - atla1278	1.6047796814840687
ural1272 - atla1278	0.7293198731431513
pama1250 - atla1278	0.6036157455026614
tung1282 - atla1278	1.485304739912566
cari1283 - atla1278	1.2686291736400899
maya1287 - sino1245	1.19022274330232
aust1307 - sino1245	0.18757192367216471
nilo1247 - sino1245	1.5516418766815754
afro1255 - sino1245	0.2947749107926578
nucl1709 - sino1245	0.20510775417197283
nakh1245 - sino1245	0.6917030720899322
aust1305 - sino1245	0.2232781895390687
taik1256 - sino1245	0.7046363280398187
tupi1275 - sino1245	0.48908984391555704
otom1299 - sino1245	0.7439462657727738
drav1251 - sino1245	0.47392345185830737
pano1259 - sino1245	0.3565609631879474
indo1319 - sino1245	0.3463856773094416
nucl1710 - sino1245	0.593036201751854
algi1248 - sino1245	1.211635295345497
chib1249 - sino1245	0.4756925823999004
quec1387 - sino1245	0.5461086982580893
atha1245 - sino1245	1.0570545802730218
cent2225 - sino1245	0.4851909167523961
turk1311 - sino1245	0.6200281438135196
sali1255 - sino1245	1.5228854896707753
hmon1336 - sino1245	0.5655480744005642
mong1349 - sino1245	0.5115709210306221
gong1255 - sino1245	0.501978364780311
utoa1244 - sino1245	0.4494440787915623
japo1237 - sino1245	0.4677562940294536
ural1272 - sino1245	0.402553589854416
pama1250 - sino1245	0.3050985663454595
tung1282 - sino1245	0.6918939148991553
cari1283 - sino1245	1.053403093277914
aust1307 - maya1287	0.5919468210278622
nilo1247 - maya1287	0.5120333293359476
afro1255 - maya1287	0.4098255084900543
nucl1709 - maya1287	0.5569964402406912
nakh1245 - maya1287	0.7154263582931004
aust1305 - maya1287	0.6237780642735037
taik1256 - maya1287	0.7513208056488564
tupi1275 - maya1287	0.3906437707080594
otom1299 - maya1287	0.20527606542423305
drav1251 - maya1287	0.6382003158275045
pano1259 - maya1287	0.5699368712214885
indo1319 - maya1287	0.6120017122740993
nucl1710 - maya1287	0.4328304907642088
algi1248 - maya1287	0.38554444473061744
chib1249 - maya1287	0.4532284717010804
quec1387 - maya1287	0.683918053351376
atha1245 - maya1287	0.5446945809825051
cent2225 - maya1287	0.36132490428605407
turk1311 - maya1287	0.6615212239181814
sali1255 - maya1287	0.3003908984658562
hmon1336 - maya1287	0.7207131341693708
mong1349 - maya1287	0.7257462317393338
gong1255 - maya1287	0.5256772691825664
utoa1244 - maya1287	0.2954813812697237
japo1237 - maya1287	0.8213644548545947
ural1272 - maya1287	0.6838806794680795
pama1250 - maya1287	0.47918776583625017
tung1282 - maya1287	0.5986684668113214
cari1283 - maya1287	0.5005056352016247
nilo1247 - aust1307	0.77198337688970875
afro1255 - aust1307	0.30591987496943424
nucl1709 - aust1307	0.5764497175785793
nakh1245 - aust1307	1.4769680327535109
aust1305 - aust1307	0.1431445351068802
taik1256 - aust1307	0.39859920395777826
tupi1275 - aust1307	0.71936138003418
otom1299 - aust1307	0.4450431178306568
drav1251 - aust1307	1.2282356892600301
pano1259 - aust1307	0.9226613263102513
indo1319 - aust1307	0.5621072655881924
nucl1710 - aust1307	0.8839397740567044
algi1248 - aust1307	1.1337949547731618
chib1249 - aust1307	1.0209416606735473
quec1387 - aust1307	1.1829723687286766
atha1245 - aust1307	1.6931858356400042
cent2225 - aust1307	0.3417699515448957
turk1311 - aust1307	1.2694029004698493
sali1255 - aust1307	0.8958257616063546
hmon1336 - aust1307	0.6296537043867367
mong1349 - aust1307	1.0148192144657462
gong1255 - aust1307	1.186924475267985
utoa1244 - aust1307	0.6064495692920967
japo1237 - aust1307	1.3145097253147695
ural1272 - aust1307	0.778381617464401
pama1250 - aust1307	0.5196368141057012
tung1282 - aust1307	1.1991260178634437
cari1283 - aust1307	1.0677258510220913
afro1255 - nilo1247	0.3650557612960859
nucl1709 - nilo1247	0.6954623450781132
nakh1245 - nilo1247	0.866939920972938
aust1305 - nilo1247	0.987604209943031
taik1256 - nilo1247	0.6713863477010892
tupi1275 - nilo1247	0.5389612756442763
otom1299 - nilo1247	0.4679263098059465
drav1251 - nilo1247	1.0506125173678948
pano1259 - nilo1247	0.5989422330757462
indo1319 - nilo1247	0.9001737276886035
nucl1710 - nilo1247	0.45374810827453765
algi1248 - nilo1247	0.5164580380940241
chib1249 - nilo1247	0.5333955634863566
quec1387 - nilo1247	0.6408047600202607
atha1245 - nilo1247	0.5999929952514901
cent2225 - nilo1247	0.2972373572430434
turk1311 - nilo1247	0.9879524659529729
sali1255 - nilo1247	0.489498282065287
hmon1336 - nilo1247	0.8343000512845958
mong1349 - nilo1247	0.6525159103128142
gong1255 - nilo1247	0.7179351907667687
utoa1244 - nilo1247	0.4856293394636268
japo1237 - nilo1247	0.7938981720269792
ural1272 - nilo1247	1.2261604507531358
pama1250 - nilo1247	0.6771718031920541
tung1282 - nilo1247	0.7354173109675924
cari1283 - nilo1247	0.476573647545452
nucl1709 - afro1255	0.2769192611630966
nakh1245 - afro1255	0.5284858606641278
aust1305 - afro1255	0.23117305703527585
taik1256 - afro1255	0.7494637287232156
tupi1275 - afro1255	0.5384761389214258
otom1299 - afro1255	0.2822910365043933
drav1251 - afro1255	0.501695441328112
pano1259 - afro1255	0.4888796697884179
indo1319 - afro1255	0.14159377936012355
nucl1710 - afro1255	0.5607766725081732
algi1248 - afro1255	0.5866587757225981
chib1249 - afro1255	0.7728844667008807
quec1387 - afro1255	0.6578472826387002
atha1245 - afro1255	0.886020443981434
cent2225 - afro1255	0.2616600243552741
turk1311 - afro1255	0.6075655773284643
sali1255 - afro1255	0.5485434642589959
hmon1336 - afro1255	0.7966898879738631
mong1349 - afro1255	0.6213963757544732
gong1255 - afro1255	0.40969257399574965
utoa1244 - afro1255	0.26797260712301174
japo1237 - afro1255	0.9205611944020243
ural1272 - afro1255	0.3763211740394212
pama1250 - afro1255	0.2914911263821888
tung1282 - afro1255	0.6782779413070541
cari1283 - afro1255	0.724243889074896
nakh1245 - nucl1709	0.39619101973008714
aust1305 - nucl1709	0.3427218053432149
taik1256 - nucl1709	0.8175937500153966
tupi1275 - nucl1709	0.404977393640721
otom1299 - nucl1709	0.3492534049761072
drav1251 - nucl1709	0.34495355017394924
pano1259 - nucl1709	0.23914330729706096
indo1319 - nucl1709	0.3190695257296074
nucl1710 - nucl1709	0.44686321573117466
algi1248 - nucl1709	0.6308967108558314
chib1249 - nucl1709	0.2884482285976488
quec1387 - nucl1709	0.5068137395768292
atha1245 - nucl1709	0.6501911969504915
cent2225 - nucl1709	0.3082494377015605
turk1311 - nucl1709	0.42400027764598774
sali1255 - nucl1709	0.7286769107141429
hmon1336 - nucl1709	0.6887901152844883
mong1349 - nucl1709	0.5083421427626132
gong1255 - nucl1709	0.34005306430465126
utoa1244 - nucl1709	0.25639428431028677
japo1237 - nucl1709	0.6477802393925228
ural1272 - nucl1709	0.3600832954708362
pama1250 - nucl1709	0.2008822174703159
tung1282 - nucl1709	0.464752803351676
cari1283 - nucl1709	0.6577325059921829
aust1305 - nakh1245	0.8852538511932523
taik1256 - nakh1245	1.229253324579707
tupi1275 - nakh1245	0.5076611338477152
otom1299 - nakh1245	0.5949183418962056
drav1251 - nakh1245	0.26882089873822423
pano1259 - nakh1245	0.39506298145217456
indo1319 - nakh1245	0.3987762700615838
nucl1710 - nakh1245	0.6131211266709564
algi1248 - nakh1245	0.6712255135853001
chib1249 - nakh1245	0.5144802219206361
quec1387 - nakh1245	0.5674663079710991
atha1245 - nakh1245	0.662681808228546
cent2225 - nakh1245	0.5122954572703352
turk1311 - nakh1245	0.5788623621648934
sali1255 - nakh1245	0.8388988139981879
hmon1336 - nakh1245	1.0067525459866224
mong1349 - nakh1245	0.5162462947245032
gong1255 - nakh1245	0.311239479890831
utoa1244 - nakh1245	0.40826831693140253
japo1237 - nakh1245	0.6162701164445533
ural1272 - nakh1245	0.4676252862002483
pama1250 - nakh1245	0.4018390215000402
tung1282 - nakh1245	0.5748410783547105
cari1283 - nakh1245	0.6092871787980532
taik1256 - aust1305	0.21246715680299505
tupi1275 - aust1305	0.597035053820317
otom1299 - aust1305	0.3354508550122154
drav1251 - aust1305	0.6931671687462271
pano1259 - aust1305	0.6871542062189477
indo1319 - aust1305	0.339056920726431
nucl1710 - aust1305	0.7474674361288576
algi1248 - aust1305	0.8984654712399605
chib1249 - aust1305	1.1979981368427992
quec1387 - aust1305	1.0577985692316392
atha1245 - aust1305	1.0310424772247198
cent2225 - aust1305	0.379374994687587
turk1311 - aust1305	0.8670079103541346
sali1255 - aust1305	0.8168203656355221
hmon1336 - aust1305	0.2539580554715697
mong1349 - aust1305	0.8964357318752926
gong1255 - aust1305	0.7569534963057802
utoa1244 - aust1305	0.4277910840922103
japo1237 - aust1305	0.9744986201980933
ural1272 - aust1305	0.4622586349193999
pama1250 - aust1305	0.33892376398951485
tung1282 - aust1305	1.021375501355125
cari1283 - aust1305	1.1063877489010703
tupi1275 - taik1256	0.6539962751921051
otom1299 - taik1256	0.6523721447767865
drav1251 - taik1256	1.2861099345302118
pano1259 - taik1256	0.9295696767315058
indo1319 - taik1256	0.8905121110561124
nucl1710 - taik1256	0.4987560921905226
algi1248 - taik1256	0.821348018524295
chib1249 - taik1256	0.7172461133295754
quec1387 - taik1256	0.974489422447337
atha1245 - taik1256	0.8315294667948738
cent2225 - taik1256	0.3963299065390668
turk1311 - taik1256	1.4379938950806028
sali1255 - taik1256	0.7853603501263308
hmon1336 - taik1256	0.3941081887406674
mong1349 - taik1256	0.8175320004750911
gong1255 - taik1256	0.817852382084366
utoa1244 - taik1256	0.9518407584497497
japo1237 - taik1256	0.9885592673778522
ural1272 - taik1256	1.4969852741610055
pama1250 - taik1256	0.8038287769409854
tung1282 - taik1256	1.0448886267243018
cari1283 - taik1256	0.6918393516531879
otom1299 - tupi1275	0.43352941256789124
drav1251 - tupi1275	0.4876142101925942
pano1259 - tupi1275	0.33805788119486335
indo1319 - tupi1275	0.7054799880795256
nucl1710 - tupi1275	0.24680604675387322
algi1248 - tupi1275	0.30175084809727637
chib1249 - tupi1275	0.2641587981579086
quec1387 - tupi1275	0.45429831839707846
atha1245 - tupi1275	0.2857419087405141
cent2225 - tupi1275	0.31093863962535845
turk1311 - tupi1275	0.5534380835096637
sali1255 - tupi1275	0.4899343602052815
hmon1336 - tupi1275	0.5766439223885481
mong1349 - tupi1275	0.47605728400466485
gong1255 - tupi1275	0.37350531520550495
utoa1244 - tupi1275	0.2871747035754835
japo1237 - tupi1275	0.5536263859470341
ural1272 - tupi1275	0.625410682372139
pama1250 - tupi1275	0.3864459930391765
tung1282 - tupi1275	0.519118378696029
cari1283 - tupi1275	0.24890057788115888
drav1251 - otom1299	0.5133413386508539
pano1259 - otom1299	0.5281498050992882
indo1319 - otom1299	0.38924361734169965
nucl1710 - otom1299	0.5182058200471945
algi1248 - otom1299	0.41261121651795934
chib1249 - otom1299	0.4639213291477958
quec1387 - otom1299	0.7012460621593654
atha1245 - otom1299	0.6372722480388496
cent2225 - otom1299	0.3438765311273568
turk1311 - otom1299	0.6283386979153558
sali1255 - otom1299	0.3640146183963267
hmon1336 - otom1299	0.6023314403863429
mong1349 - otom1299	0.7875618382927441
gong1255 - otom1299	0.5473024619889281
utoa1244 - otom1299	0.28263269349874537
japo1237 - otom1299	0.9004409643221977
ural1272 - otom1299	0.4920093996516712
pama1250 - otom1299	0.3510998231422081
tung1282 - otom1299	0.6478779402439948
cari1283 - otom1299	0.5865714320203206
pano1259 - drav1251	0.35921202517849393
indo1319 - drav1251	0.3558596613316979
nucl1710 - drav1251	0.6014232636005847
algi1248 - drav1251	0.6482668800330026
chib1249 - drav1251	0.809033176347993
quec1387 - drav1251	0.5060695307309186
atha1245 - drav1251	0.7843107128703983
cent2225 - drav1251	0.5482777582544522
turk1311 - drav1251	0.3386044434795132
sali1255 - drav1251	0.7958666749865462
hmon1336 - drav1251	0.9574685024561738
mong1349 - drav1251	0.44741194644941623
gong1255 - drav1251	0.22361394521572692
utoa1244 - drav1251	0.398308205788232
japo1237 - drav1251	0.42251202803142085
ural1272 - drav1251	0.3206727165678514
pama1250 - drav1251	0.32178915504220273
tung1282 - drav1251	0.3681703261168824
cari1283 - drav1251	0.7418518112882275
indo1319 - pano1259	0.5325763961150378
nucl1710 - pano1259	0.398502544206668
algi1248 - pano1259	0.4677940948124106
chib1249 - pano1259	0.37832798548834734
quec1387 - pano1259	0.3274154949182678
atha1245 - pano1259	0.5079468825997806
cent2225 - pano1259	0.39565471428467996
turk1311 - pano1259	0.37534444419043
sali1255 - pano1259	0.5570548486469417
hmon1336 - pano1259	0.752653755984652
mong1349 - pano1259	0.42650374192651236
gong1255 - pano1259	0.2648059898661972
utoa1244 - pano1259	0.27456137753452503
japo1237 - pano1259	0.5167602776795874
ural1272 - pano1259	0.46692786188720414
pama1250 - pano1259	0.24867435048412212
tung1282 - pano1259	0.4244891354919653
cari1283 - pano1259	0.48255639889129176
nucl1710 - indo1319	0.7336876077458383
algi1248 - indo1319	0.7615353099864368
chib1249 - indo1319	0.8819645945396427
quec1387 - indo1319	0.6280072973935579
atha1245 - indo1319	1.052611660303625
cent2225 - indo1319	0.5198215270099026
turk1311 - indo1319	0.49905152976450406
sali1255 - indo1319	0.7758085330614254
hmon1336 - indo1319	0.7700732672810087
mong1349 - indo1319	0.5527294949754048
gong1255 - indo1319	0.3829434787099839
utoa1244 - indo1319	0.27731411462682903
japo1237 - indo1319	0.8104386146784386
ural1272 - indo1319	0.2933336889968942
pama1250 - indo1319	0.3088950582749366
tung1282 - indo1319	0.5775572100625367
cari1283 - indo1319	0.9468563909020312
algi1248 - nucl1710	0.4890331649771037
chib1249 - nucl1710	0.22472425587218822
quec1387 - nucl1710	0.5186197999818764
atha1245 - nucl1710	0.3287472985550538
cent2225 - nucl1710	0.2668508955641965
turk1311 - nucl1710	0.6391313171770561
sali1255 - nucl1710	0.5647156270838856
hmon1336 - nucl1710	0.5609245526067341
mong1349 - nucl1710	0.42232366379632547
gong1255 - nucl1710	0.39158056496746846
utoa1244 - nucl1710	0.3956518476876625
japo1237 - nucl1710	0.4733912203395818
ural1272 - nucl1710	0.854279506354564
pama1250 - nucl1710	0.49943726630036933
tung1282 - nucl1710	0.4906061454466765
cari1283 - nucl1710	0.3219567533924725
chib1249 - algi1248	0.5115374990307088
quec1387 - algi1248	0.48463658143067484
atha1245 - algi1248	0.43142561323308626
cent2225 - algi1248	0.4689713861106773
turk1311 - algi1248	0.6994193982858234
sali1255 - algi1248	0.32079681112309394
hmon1336 - algi1248	0.7045961267418314
mong1349 - algi1248	0.6530555583500254
gong1255 - algi1248	0.5063701441434867
utoa1244 - algi1248	0.3143626297508748
japo1237 - algi1248	0.7726965220112204
ural1272 - algi1248	0.7548943837307687
pama1250 - algi1248	0.491282727698885
tung1282 - algi1248	0.6134839263517394
cari1283 - algi1248	0.3276484583516153
quec1387 - chib1249	0.5919728950632303
atha1245 - chib1249	0.3659031763167357
cent2225 - chib1249	0.30625452714383516
turk1311 - chib1249	0.9369899877871205
sali1255 - chib1249	0.6302893692564996
hmon1336 - chib1249	0.7976209927421152
mong1349 - chib1249	0.5493740117243022
gong1255 - chib1249	0.4294905464992644
utoa1244 - chib1249	0.302313029930479
japo1237 - chib1249	0.5926623536396387
ural1272 - chib1249	1.0869097953864995
pama1250 - chib1249	0.6695244936736914
tung1282 - chib1249	0.6289488682777746
cari1283 - chib1249	0.38864703848530235
atha1245 - quec1387	0.6804545946825568
cent2225 - quec1387	0.584638509907439
turk1311 - quec1387	0.5104428993932147
sali1255 - quec1387	0.6067276448245661
hmon1336 - quec1387	1.0151480559059842
mong1349 - quec1387	0.3952835383205242
gong1255 - quec1387	0.3636951488064233
utoa1244 - quec1387	0.41619033349285367
japo1237 - quec1387	0.6632054314742016
ural1272 - quec1387	0.5696459639307111
pama1250 - quec1387	0.43951894607954883
tung1282 - quec1387	0.45400565955149824
cari1283 - quec1387	0.5039356831998422
cent2225 - atha1245	0.46898430590987505
turk1311 - atha1245	0.8302148992944893
sali1255 - atha1245	0.5648045646670982
hmon1336 - atha1245	0.7770604473471946
mong1349 - atha1245	0.6371377525273041
gong1255 - atha1245	0.5380579806707698
utoa1244 - atha1245	0.4310545071103077
japo1237 - atha1245	0.6618968587387806
ural1272 - atha1245	1.0112012973937432
pama1250 - atha1245	0.6659891490032366
tung1282 - atha1245	0.6863645639598738
cari1283 - atha1245	0.36723753825701994
turk1311 - cent2225	0.595113169109064
sali1255 - cent2225	0.5293520573036109
hmon1336 - cent2225	0.48883832090062435
mong1349 - cent2225	0.5363196368937645
gong1255 - cent2225	0.43714644186148466
utoa1244 - cent2225	0.35290978606143925
japo1237 - cent2225	0.6009765442465527
ural1272 - cent2225	0.6043851251855447
pama1250 - cent2225	0.3506323401945032
tung1282 - cent2225	0.5496264883460986
cari1283 - cent2225	0.4536914835663312
sali1255 - turk1311	0.7428576143209982
hmon1336 - turk1311	1.1634789303132065
mong1349 - turk1311	0.44772986701048023
gong1255 - turk1311	0.30158694977689393
utoa1244 - turk1311	0.4008850129865257
japo1237 - turk1311	0.7505870191796719
ural1272 - turk1311	0.34419819263114665
pama1250 - turk1311	0.39687625373989427
tung1282 - turk1311	0.4004900738522953
cari1283 - turk1311	0.7246587810578061
hmon1336 - sali1255	0.6790281884418334
mong1349 - sali1255	0.7201792663331688
gong1255 - sali1255	0.545604103049302
utoa1244 - sali1255	0.3616646035803378
japo1237 - sali1255	0.8768053965105095
ural1272 - sali1255	0.8230911803099861
pama1250 - sali1255	0.5970573407690417
tung1282 - sali1255	0.6969999246940007
cari1283 - sali1255	0.5246118228426053
mong1349 - hmon1336	0.929972697360391
gong1255 - hmon1336	0.7154775814236501
utoa1244 - hmon1336	0.7085939297385437
japo1237 - hmon1336	1.0316219400536553
ural1272 - hmon1336	1.000161319619366
pama1250 - hmon1336	0.6706412941278731
tung1282 - hmon1336	1.0247512276953012
cari1283 - hmon1336	0.8285893106617532
gong1255 - mong1349	0.3056653459024179
utoa1244 - mong1349	0.45582164755421967
japo1237 - mong1349	0.45089611579609656
ural1272 - mong1349	0.46770643226023534
pama1250 - mong1349	0.36696040085474096
tung1282 - mong1349	0.3600655657218436
cari1283 - mong1349	0.4704502475002346
utoa1244 - gong1255	0.35826643912914347
japo1237 - gong1255	0.3909906993264502
ural1272 - gong1255	0.34768210693045665
pama1250 - gong1255	0.31919360700102223
tung1282 - gong1255	0.3390999341490855
cari1283 - gong1255	0.4697979248737833
japo1237 - utoa1244	0.6498222948281709
ural1272 - utoa1244	0.3160534090023628
pama1250 - utoa1244	0.22746866134859994
tung1282 - utoa1244	0.4404122135723523
cari1283 - utoa1244	0.40277618077125876
ural1272 - japo1237	0.7348470912208043
pama1250 - japo1237	0.5430920359926681
tung1282 - japo1237	0.5445057291649154
cari1283 - japo1237	0.6204833501689396
pama1250 - ural1272	0.2859548439137718
tung1282 - ural1272	0.38956990167469063
cari1283 - ural1272	0.929975596294645
tung1282 - pama1250	0.3952718142100445
cari1283 - pama1250	0.6356619967704634
cari1283 - tung1282	0.5187863322800522
